250,0,506424446
250,0,544232128
250,0,504519263
250,0,524659754
250,0,514790784
250,0,518270143
250,0,544292727
250,0,546963063
250,0,542725824
250,0,538719541
250,0,556107700
250,0,605929056
250,0,630590364
250,0,643993690
250,0,579560204
